Pay_year,State,County,full_practice_code,practice_code,category_name,payments,practice_instance_count
2020,Alabama,Marshall,614,614,Structural (6(A)(i)),22901,13
2020,Alabama,Barbour,620,620,Structural (6(A)(i)),49724,11
2020,Alabama,Coffee,620,620,Structural (6(A)(i)),29241,5
2020,Alabama,Covington,620,620,Structural (6(A)(i)),40992,5
2020,Alabama,Geneva,620,620,Structural (6(A)(i)),96853,5
2020,Alabama,Houston,620,620,Structural (6(A)(i)),43344,5
2020,Alabama,Russell,620,620,Structural (6(A)(i)),34355,20
2020,Alabama,Baldwin,642,642,Structural (6(A)(i)),21954,4
2020,Alabama,Coffee,642,642,Structural (6(A)(i)),21000,4
2020,Alabama,Geneva,642,642,Structural (6(A)(i)),21000,4
2020,Alabama,Barbour,666,666,Forest management (6(A)(iv)),90042,14
2020,Alabama,Coffee,666,666,Forest management (6(A)(iv)),97638,8
2020,Alabama,Escambia,666,666,Forest management (6(A)(iv)),55166,5
2020,Alabama,Russell,666,666,Forest management (6(A)(iv)),142735,9
2020,Alabama,Cullman,672,672,Other (6(A)(vii)),67840,9
2020,Alaska,Southeast Fairbanks,314,314,Land Management (6(A)(ii)),219489,4
2020,Alaska,Southeast Fairbanks,319,319,Structural (6(A)(i)),249975,4
2020,Alaska,Kenai Peninsula,325,325,Structural (6(A)(i)),120756,20
2020,Alaska,Kenai Peninsula,328,328,Vegetative (6(A)(iii),6998,27
2020,Alaska,Southeast Fairbanks,340,340,Vegetative (6(A)(iii),46250,5
2020,Alaska,Kenai Peninsula,342,342,Vegetative (6(A)(iii),910,6
2020,Alaska,Kodiak Island,490,490,Forest management (6(A)(iv)),196599,20
2020,Alaska,Southeast Fairbanks,528,528,Land Management (6(A)(ii)),126367,15
2020,Alaska,Kenai Peninsula,533,533,Structural (6(A)(i)),4140,5
2020,Alaska,Fairbanks North Star,590,590,Land Management (6(A)(ii)),3445,12
2020,Alaska,Haines,590,590,Land Management (6(A)(ii)),3594,12
2020,Alaska,Kenai Peninsula,590,590,Land Management (6(A)(ii)),10783,36
2020,Alaska,Matanuska-Susitna,590,590,Land Management (6(A)(ii)),1198,4
2020,Alaska,Fairbanks North Star,649,649,Structural (6(A)(i)),282,8
2020,Alaska,Matanuska-Susitna,649,649,Structural (6(A)(i)),2365,10
2020,Alaska,Hoonah-Angoon Census Area,666,666,Forest management (6(A)(iv)),739809,23
2020,Alaska,Prince of Wales-Hyder Census Area,666,666,Forest management (6(A)(iv)),2801368,75
2020,Arizona,Apache,314,314,Land Management (6(A)(ii)),177124,9
2020,Arizona,Cochise,314,314,Land Management (6(A)(ii)),395202,16
2020,Arizona,Coconino,314,314,Land Management (6(A)(ii)),527185,29
2020,Arizona,Navajo,314,314,Land Management (6(A)(ii)),404686,10
2020,Arizona,Pima,314,314,Land Management (6(A)(ii)),118774,8
2020,Arizona,Yavapai,314,314,Land Management (6(A)(ii)),320290,20
2020,Arizona,Mohave,378,378,Structural (6(A)(i)),12459,4
2020,Arizona,Cochise,382,382,Land Management (6(A)(ii)),158721,14
2020,Arizona,Coconino,382,382,Land Management (6(A)(ii)),23730,9
2020,Arizona,Gila,382,382,Land Management (6(A)(ii)),239468,5
2020,Arizona,Mohave,382,382,Land Management (6(A)(ii)),20405,11
2020,Arizona,Yavapai,383,383,Forest management (6(A)(iv)),382268,5
2020,Arizona,Yavapai,384,384,Forest management (6(A)(iv)),45403,11
2020,Arizona,Maricopa,428,428,Structural (6(A)(i)),559369,20
2020,Arizona,Yuma,428,428,Structural (6(A)(i)),128100,6
2020,Arizona,Apache,430,430,Structural (6(A)(i)),95410,11
2020,Arizona,Cochise,430,430,Structural (6(A)(i)),37110,4
2020,Arizona,Maricopa,430,430,Structural (6(A)(i)),413434,13
2020,Arizona,Cochise,442,442,Structural (6(A)(i)),767320,11
2020,Arizona,Apache,449,449,Structural (6(A)(i)),2060,4
2020,Arizona,Cochise,449,449,Structural (6(A)(i)),10276,11
2020,Arizona,Maricopa,449,449,Structural (6(A)(i)),14786,14
2020,Arizona,Pinal,449,449,Structural (6(A)(i)),4013,6
2020,Arizona,Graham,464,464,Land Management (6(A)(ii)),156153,4
2020,Arizona,Pinal,464,464,Land Management (6(A)(ii)),321848,5
2020,Arizona,Cochise,500,500,Land Management (6(A)(ii)),25350,6
2020,Arizona,Apache,516,516,Structural (6(A)(i)),19409,6
2020,Arizona,Cochise,516,516,Structural (6(A)(i)),158647,21
2020,Arizona,Coconino,516,516,Structural (6(A)(i)),130258,12
2020,Arizona,Gila,516,516,Structural (6(A)(i)),109198,20
2020,Arizona,Maricopa,516,516,Structural (6(A)(i)),41763,6
2020,Arizona,Mohave,516,516,Structural (6(A)(i)),82811,24
2020,Arizona,Navajo,516,516,Structural (6(A)(i)),37205,9
2020,Arizona,Pinal,516,516,Structural (6(A)(i)),70311,4
2020,Arizona,Yavapai,516,516,Structural (6(A)(i)),23847,4
2020,Arizona,Cochise,528,528,Land Management (6(A)(ii)),92090,14
2020,Arizona,Navajo,528,528,Land Management (6(A)(ii)),71192,7
2020,Arizona,Pima,528,528,Land Management (6(A)(ii)),60444,6
2020,Arizona,Apache,533,533,Structural (6(A)(i)),12053,6
2020,Arizona,Cochise,533,533,Structural (6(A)(i)),54510,12
2020,Arizona,Gila,533,533,Structural (6(A)(i)),12420,5
2020,Arizona,Maricopa,533,533,Structural (6(A)(i)),45136,4
2020,Arizona,Mohave,533,533,Structural (6(A)(i)),28898,11
2020,Arizona,Navajo,533,533,Structural (6(A)(i)),18656,4
2020,Arizona,Pinal,533,533,Structural (6(A)(i)),14451,5
2020,Arizona,Coconino,550,550,Vegetative (6(A)(iii),1199967,4
2020,Arizona,Cochise,587,587,Structural (6(A)(i)),10586,8
2020,Arizona,Graham,587,587,Structural (6(A)(i)),308524,25
2020,Arizona,Maricopa,587,587,Structural (6(A)(i)),352663,40
2020,Arizona,Mohave,587,587,Structural (6(A)(i)),621,5
2020,Arizona,Pinal,587,587,Structural (6(A)(i)),145368,30
2020,Arizona,Yuma,587,587,Structural (6(A)(i)),201998,19
2020,Arizona,Apache,614,614,Structural (6(A)(i)),43967,10
2020,Arizona,Cochise,614,614,Structural (6(A)(i)),143315,34
2020,Arizona,Coconino,614,614,Structural (6(A)(i)),53124,16
2020,Arizona,Gila,614,614,Structural (6(A)(i)),105369,19
2020,Arizona,Mohave,614,614,Structural (6(A)(i)),263307,37
2020,Arizona,Navajo,614,614,Structural (6(A)(i)),105816,16
2020,Arizona,Pinal,614,614,Structural (6(A)(i)),48158,10
2020,Arizona,Santa Cruz,614,614,Structural (6(A)(i)),11776,6
2020,Arizona,Yavapai,614,614,Structural (6(A)(i)),125721,8
2020,Arizona,Mohave,636,636,Structural (6(A)(i)),198133,5
2020,Arizona,Apache,642,642,Structural (6(A)(i)),26263,5
2020,Arizona,Cochise,642,642,Structural (6(A)(i)),94215,7
2020,Arizona,Mohave,642,642,Structural (6(A)(i)),151280,11
2020,Arizona,Yavapai,666,666,Forest management (6(A)(iv)),200567,7
2020,Arkansas,Izard,106,106,other (6(B)(vi)),15103,4
2020,Arkansas,Benton,128,128,other (6(B)(vi)),18480,6
2020,Arkansas,Carroll,128,128,other (6(B)(vi)),13673,5
2020,Arkansas,Conway,128,128,other (6(B)(vi)),20922,10
2020,Arkansas,Logan,128,128,other (6(B)(vi)),20783,8
2020,Arkansas,Madison,128,128,other (6(B)(vi)),20655,7
2020,Arkansas,Polk,128,128,other (6(B)(vi)),7304,4
2020,Arkansas,Sevier,128,128,other (6(B)(vi)),26708,9
2020,Arkansas,Washington,128,128,other (6(B)(vi)),26102,7
2020,Arkansas,Yell,128,128,other (6(B)(vi)),24597,10
2020,Arkansas,Cleveland,313,313,Structural (6(A)(i)),23930,4
2020,Arkansas,Franklin,313,313,Structural (6(A)(i)),74412,10
2020,Arkansas,Johnson,313,313,Structural (6(A)(i)),37040,5
2020,Arkansas,Logan,313,313,Structural (6(A)(i)),33496,5
2020,Arkansas,Pike,313,313,Structural (6(A)(i)),40128,4
2020,Arkansas,Sevier,313,313,Structural (6(A)(i)),43874,4
2020,Arkansas,Sharp,313,313,Structural (6(A)(i)),90616,12
2020,Arkansas,Stone,313,313,Structural (6(A)(i)),30833,5
2020,Arkansas,Yell,313,313,Structural (6(A)(i)),24506,4
2020,Arkansas,Fulton,314,314,Land Management (6(A)(ii)),54791,9
2020,Arkansas,Independence,314,314,Land Management (6(A)(ii)),10609,4
2020,Arkansas,Newton,314,314,Land Management (6(A)(ii)),17325,8
2020,Arkansas,Pulaski,314,314,Land Management (6(A)(ii)),14089,12
2020,Arkansas,Searcy,314,314,Land Management (6(A)(ii)),20818,7
2020,Arkansas,Sharp,314,314,Land Management (6(A)(ii)),11082,10
2020,Arkansas,Stone,314,314,Land Management (6(A)(ii)),4398,10
2020,Arkansas,Baxter,315,315,Land Management (6(A)(ii)),33733,7
2020,Arkansas,Conway,315,315,Land Management (6(A)(ii)),178588,55
2020,Arkansas,Faulkner,315,315,Land Management (6(A)(ii)),13906,10
2020,Arkansas,Fulton,315,315,Land Management (6(A)(ii)),9851,15
2020,Arkansas,Independence,315,315,Land Management (6(A)(ii)),20355,9
2020,Arkansas,Perry,315,315,Land Management (6(A)(ii)),21719,6
2020,Arkansas,Phillips,315,315,Land Management (6(A)(ii)),4288,4
2020,Arkansas,Benton,316,316,Structural (6(A)(i)),229163,6
2020,Arkansas,Johnson,316,316,Structural (6(A)(i)),245113,5
2020,Arkansas,Pike,316,316,Structural (6(A)(i)),15837,4
2020,Arkansas,Sevier,316,316,Structural (6(A)(i)),81770,4
2020,Arkansas,Sharp,316,316,Structural (6(A)(i)),120077,10
2020,Arkansas,Benton,325,325,Structural (6(A)(i)),35141,6
2020,Arkansas,Johnson,325,325,Structural (6(A)(i)),19050,4
2020,Arkansas,Washington,325,325,Structural (6(A)(i)),36710,5
2020,Arkansas,Fulton,327,327,Vegetative (6(A)(iii),86802,14
2020,Arkansas,Independence,327,327,Vegetative (6(A)(iii),14387,4
2020,Arkansas,Izard,327,327,Vegetative (6(A)(iii),19180,6
2020,Arkansas,Randolph,327,327,Vegetative (6(A)(iii),31968,7
2020,Arkansas,Sharp,327,327,Vegetative (6(A)(iii),32816,4
2020,Arkansas,Stone,327,327,Vegetative (6(A)(iii),15547,9
2020,Arkansas,Clay,328,328,Vegetative (6(A)(iii),50625,26
2020,Arkansas,Jefferson,328,328,Vegetative (6(A)(iii),4616,5
2020,Arkansas,Lee,328,328,Vegetative (6(A)(iii),21050,25
2020,Arkansas,Phillips,328,328,Vegetative (6(A)(iii),19878,25
2020,Arkansas,Prairie,328,328,Vegetative (6(A)(iii),1759,4
2020,Arkansas,Pulaski,328,328,Vegetative (6(A)(iii),8119,6
2020,Arkansas,St Francis,328,328,Vegetative (6(A)(iii),4828,5
2020,Arkansas,Conway,329,329,Soil remediation (6(A)(vi),11971,8
2020,Arkansas,Jackson,329,329,Soil remediation (6(A)(vi),9304,4
2020,Arkansas,Calhoun,338,338,Land Management (6(A)(ii)),20630,4
2020,Arkansas,Columbia,338,338,Land Management (6(A)(ii)),21113,6
2020,Arkansas,Conway,338,338,Land Management (6(A)(ii)),17940,8
2020,Arkansas,Drew,338,338,Land Management (6(A)(ii)),70302,6
2020,Arkansas,Fulton,338,338,Land Management (6(A)(ii)),112178,40
2020,Arkansas,Grant,338,338,Land Management (6(A)(ii)),13631,8
2020,Arkansas,Hempstead,338,338,Land Management (6(A)(ii)),10307,4
2020,Arkansas,Hot Spring,338,338,Land Management (6(A)(ii)),22997,8
2020,Arkansas,Independence,338,338,Land Management (6(A)(ii)),31114,13
2020,Arkansas,Izard,338,338,Land Management (6(A)(ii)),161456,41
2020,Arkansas,Montgomery,338,338,Land Management (6(A)(ii)),10675,7
2020,Arkansas,Newton,338,338,Land Management (6(A)(ii)),6027,5
2020,Arkansas,Ouachita,338,338,Land Management (6(A)(ii)),8899,4
2020,Arkansas,Polk,338,338,Land Management (6(A)(ii)),17243,5
2020,Arkansas,Pope,338,338,Land Management (6(A)(ii)),23483,10
2020,Arkansas,Randolph,338,338,Land Management (6(A)(ii)),33407,19
2020,Arkansas,Searcy,338,338,Land Management (6(A)(ii)),196864,49
2020,Arkansas,Sharp,338,338,Land Management (6(A)(ii)),19705,9
2020,Arkansas,Stone,338,338,Land Management (6(A)(ii)),92411,49
2020,Arkansas,Union,338,338,Land Management (6(A)(ii)),8516,4
2020,Arkansas,Van Buren,338,338,Land Management (6(A)(ii)),52950,19
2020,Arkansas,Yell,338,338,Land Management (6(A)(ii)),48065,14
2020,Arkansas,Clay,340,340,Vegetative (6(A)(iii),269257,63
2020,Arkansas,Conway,340,340,Vegetative (6(A)(iii),40912,13
2020,Arkansas,Craighead,340,340,Vegetative (6(A)(iii),83548,15
2020,Arkansas,Crittenden,340,340,Vegetative (6(A)(iii),104017,16
2020,Arkansas,Cross,340,340,Vegetative (6(A)(iii),46138,6
2020,Arkansas,Drew,340,340,Vegetative (6(A)(iii),2064,4
2020,Arkansas,Greene,340,340,Vegetative (6(A)(iii),13723,5
2020,Arkansas,Jackson,340,340,Vegetative (6(A)(iii),50486,16
2020,Arkansas,Jefferson,340,340,Vegetative (6(A)(iii),56539,16
2020,Arkansas,Lee,340,340,Vegetative (6(A)(iii),177189,33
2020,Arkansas,Lonoke,340,340,Vegetative (6(A)(iii),38658,10
2020,Arkansas,Mississippi,340,340,Vegetative (6(A)(iii),37725,9
2020,Arkansas,Monroe,340,340,Vegetative (6(A)(iii),34661,6
2020,Arkansas,Perry,340,340,Vegetative (6(A)(iii),119322,11
2020,Arkansas,Phillips,340,340,Vegetative (6(A)(iii),268576,47
2020,Arkansas,Pope,340,340,Vegetative (6(A)(iii),76177,7
2020,Arkansas,Prairie,340,340,Vegetative (6(A)(iii),37653,16
2020,Arkansas,Pulaski,340,340,Vegetative (6(A)(iii),28966,6
2020,Arkansas,Randolph,340,340,Vegetative (6(A)(iii),16502,7
2020,Arkansas,St Francis,340,340,Vegetative (6(A)(iii),41424,7
2020,Arkansas,Woodruff,340,340,Vegetative (6(A)(iii),42779,10
2020,Arkansas,Yell,340,340,Vegetative (6(A)(iii),57398,6
2020,Arkansas,Craighead,342,342,Vegetative (6(A)(iii),8966,5
2020,Arkansas,Polk,342,342,Vegetative (6(A)(iii),441,4
2020,Arkansas,Prairie,342,342,Vegetative (6(A)(iii),7000,7
2020,Arkansas,Sharp,342,342,Vegetative (6(A)(iii),1086,16
2020,Arkansas,Chicot,345,345,Soil remediation (6(A)(vi),25820,6
2020,Arkansas,Clay,345,345,Soil remediation (6(A)(vi),121187,55
2020,Arkansas,Craighead,345,345,Soil remediation (6(A)(vi),17462,12
2020,Arkansas,Crittenden,345,345,Soil remediation (6(A)(vi),23959,11
2020,Arkansas,Jefferson,345,345,Soil remediation (6(A)(vi),8651,8
2020,Arkansas,Lee,345,345,Soil remediation (6(A)(vi),42679,34
2020,Arkansas,Phillips,345,345,Soil remediation (6(A)(vi),41918,21
2020,Arkansas,St Francis,345,345,Soil remediation (6(A)(vi),12517,7
2020,Arkansas,Benton,367,367,Structural (6(A)(i)),50023,6
2020,Arkansas,Cleveland,367,367,Structural (6(A)(i)),194308,8
2020,Arkansas,Franklin,367,367,Structural (6(A)(i)),543492,18
2020,Arkansas,Howard,367,367,Structural (6(A)(i)),164858,7
2020,Arkansas,Johnson,367,367,Structural (6(A)(i)),373765,16
2020,Arkansas,Logan,367,367,Structural (6(A)(i)),224349,9
2020,Arkansas,Pike,367,367,Structural (6(A)(i)),134783,10
2020,Arkansas,Polk,367,367,Structural (6(A)(i)),81883,7
2020,Arkansas,Sevier,367,367,Structural (6(A)(i)),158313,9
2020,Arkansas,Sharp,367,367,Structural (6(A)(i)),654471,19
2020,Arkansas,Stone,367,367,Structural (6(A)(i)),194368,9
2020,Arkansas,Yell,367,367,Structural (6(A)(i)),221724,10
2020,Arkansas,Boone,374,374,Other (6(A)(vii)),63196,4
2020,Arkansas,Carroll,374,374,Other (6(A)(vii)),104142,12
2020,Arkansas,Howard,374,374,Other (6(A)(vii)),143344,7
2020,Arkansas,Cleburne,378,378,Structural (6(A)(i)),28705,5
2020,Arkansas,Conway,378,378,Structural (6(A)(i)),40760,6
2020,Arkansas,Franklin,378,378,Structural (6(A)(i)),39091,7
2020,Arkansas,Polk,378,378,Structural (6(A)(i)),21890,4
2020,Arkansas,Searcy,378,378,Structural (6(A)(i)),35319,7
2020,Arkansas,Benton,382,382,Land Management (6(A)(ii)),6870,4
2020,Arkansas,Boone,382,382,Land Management (6(A)(ii)),27429,6
2020,Arkansas,Carroll,382,382,Land Management (6(A)(ii)),68905,38
2020,Arkansas,Cleburne,382,382,Land Management (6(A)(ii)),53279,28
2020,Arkansas,Conway,382,382,Land Management (6(A)(ii)),53360,24
2020,Arkansas,Faulkner,382,382,Land Management (6(A)(ii)),70223,21
2020,Arkansas,Franklin,382,382,Land Management (6(A)(ii)),22100,10
2020,Arkansas,Fulton,382,382,Land Management (6(A)(ii)),38581,12
2020,Arkansas,Garland,382,382,Land Management (6(A)(ii)),8274,5
2020,Arkansas,Greene,382,382,Land Management (6(A)(ii)),13224,4
2020,Arkansas,Howard,382,382,Land Management (6(A)(ii)),8321,4
2020,Arkansas,Independence,382,382,Land Management (6(A)(ii)),92520,17
2020,Arkansas,Johnson,382,382,Land Management (6(A)(ii)),57205,19
2020,Arkansas,Lawrence,382,382,Land Management (6(A)(ii)),21919,5
2020,Arkansas,Little River,382,382,Land Management (6(A)(ii)),30070,4
2020,Arkansas,Madison,382,382,Land Management (6(A)(ii)),71928,17
2020,Arkansas,Marion,382,382,Land Management (6(A)(ii)),23903,6
2020,Arkansas,Montgomery,382,382,Land Management (6(A)(ii)),35829,17
2020,Arkansas,Nevada,382,382,Land Management (6(A)(ii)),22521,7
2020,Arkansas,Ouachita,382,382,Land Management (6(A)(ii)),14032,6
2020,Arkansas,Perry,382,382,Land Management (6(A)(ii)),32985,9
2020,Arkansas,Pike,382,382,Land Management (6(A)(ii)),18287,8
2020,Arkansas,Polk,382,382,Land Management (6(A)(ii)),60573,27
2020,Arkansas,Pope,382,382,Land Management (6(A)(ii)),39973,8
2020,Arkansas,Pulaski,382,382,Land Management (6(A)(ii)),33909,7
2020,Arkansas,Randolph,382,382,Land Management (6(A)(ii)),31926,9
2020,Arkansas,Searcy,382,382,Land Management (6(A)(ii)),53964,30
2020,Arkansas,Sebastian,382,382,Land Management (6(A)(ii)),19514,12
2020,Arkansas,Sevier,382,382,Land Management (6(A)(ii)),29216,13
2020,Arkansas,Sharp,382,382,Land Management (6(A)(ii)),30967,8
2020,Arkansas,Stone,382,382,Land Management (6(A)(ii)),31394,10
2020,Arkansas,Union,382,382,Land Management (6(A)(ii)),3346,4
2020,Arkansas,Van Buren,382,382,Land Management (6(A)(ii)),26409,12
2020,Arkansas,Washington,382,382,Land Management (6(A)(ii)),16776,8
2020,Arkansas,Yell,382,382,Land Management (6(A)(ii)),42365,16
2020,Arkansas,Phillips,386,386,Vegetative (6(A)(iii),7312,7
2020,Arkansas,Phillips,393,393,Vegetative (6(A)(iii),3527,5
2020,Arkansas,Fulton,394,394,Land Management (6(A)(ii)),141799,12
2020,Arkansas,Independence,394,394,Land Management (6(A)(ii)),84595,10
2020,Arkansas,Izard,394,394,Land Management (6(A)(ii)),289103,30
2020,Arkansas,Newton,394,394,Land Management (6(A)(ii)),28987,4
2020,Arkansas,Perry,394,394,Land Management (6(A)(ii)),52313,5
2020,Arkansas,Pope,394,394,Land Management (6(A)(ii)),71614,9
2020,Arkansas,Randolph,394,394,Land Management (6(A)(ii)),66101,11
2020,Arkansas,Searcy,394,394,Land Management (6(A)(ii)),137862,23
2020,Arkansas,Sharp,394,394,Land Management (6(A)(ii)),23448,5
2020,Arkansas,Stone,394,394,Land Management (6(A)(ii)),340493,51
2020,Arkansas,Union,394,394,Land Management (6(A)(ii)),55044,5
2020,Arkansas,Van Buren,394,394,Land Management (6(A)(ii)),93694,8
2020,Arkansas,White,394,394,Land Management (6(A)(ii)),33614,4
2020,Arkansas,Yell,394,394,Land Management (6(A)(ii)),124072,14
2020,Arkansas,Lee,410,410,Land Management (6(A)(ii)),14987,11
2020,Arkansas,Woodruff,410,410,Land Management (6(A)(ii)),11441,7
2020,Arkansas,Chicot,430,430,Structural (6(A)(i)),47153,5
2020,Arkansas,Clay,430,430,Structural (6(A)(i)),161499,15
2020,Arkansas,Craighead,430,430,Structural (6(A)(i)),262806,14
2020,Arkansas,Crittenden,430,430,Structural (6(A)(i)),78919,9
2020,Arkansas,Cross,430,430,Structural (6(A)(i)),96005,8
2020,Arkansas,Faulkner,430,430,Structural (6(A)(i)),76982,4
2020,Arkansas,Greene,430,430,Structural (6(A)(i)),122538,13
2020,Arkansas,Jackson,430,430,Structural (6(A)(i)),252977,18
2020,Arkansas,Jefferson,430,430,Structural (6(A)(i)),89769,6
2020,Arkansas,Lee,430,430,Structural (6(A)(i)),64018,6
2020,Arkansas,Lonoke,430,430,Structural (6(A)(i)),290891,9
2020,Arkansas,Mississippi,430,430,Structural (6(A)(i)),62616,4
2020,Arkansas,Perry,430,430,Structural (6(A)(i)),277347,12
2020,Arkansas,Phillips,430,430,Structural (6(A)(i)),79720,8
2020,Arkansas,Poinsett,430,430,Structural (6(A)(i)),175314,7
2020,Arkansas,Prairie,430,430,Structural (6(A)(i)),366792,19
2020,Arkansas,Randolph,430,430,Structural (6(A)(i)),50736,9
2020,Arkansas,White,430,430,Structural (6(A)(i)),97512,10
2020,Arkansas,Clay,443,443,Structural (6(A)(i)),59567,19
2020,Arkansas,Crittenden,443,443,Structural (6(A)(i)),43118,17
2020,Arkansas,Mississippi,443,443,Structural (6(A)(i)),16141,6
2020,Arkansas,Lonoke,447,447,Structural (6(A)(i)),171113,6
2020,Arkansas,Prairie,447,447,Structural (6(A)(i)),205845,23
2020,Arkansas,Arkansas,449,449,Structural (6(A)(i)),19759,11
2020,Arkansas,Chicot,449,449,Structural (6(A)(i)),4828,9
2020,Arkansas,Clay,449,449,Structural (6(A)(i)),80955,50
2020,Arkansas,Craighead,449,449,Structural (6(A)(i)),42722,21
2020,Arkansas,Crittenden,449,449,Structural (6(A)(i)),180274,109
2020,Arkansas,Cross,449,449,Structural (6(A)(i)),83895,43
2020,Arkansas,Greene,449,449,Structural (6(A)(i)),38982,42
2020,Arkansas,Independence,449,449,Structural (6(A)(i)),9025,4
2020,Arkansas,Jackson,449,449,Structural (6(A)(i)),69178,76
2020,Arkansas,Jefferson,449,449,Structural (6(A)(i)),5929,10
2020,Arkansas,Lawrence,449,449,Structural (6(A)(i)),10936,12
2020,Arkansas,Lee,449,449,Structural (6(A)(i)),29433,33
2020,Arkansas,Lonoke,449,449,Structural (6(A)(i)),21103,14
2020,Arkansas,Mississippi,449,449,Structural (6(A)(i)),60208,51
2020,Arkansas,Monroe,449,449,Structural (6(A)(i)),9874,6
2020,Arkansas,Phillips,449,449,Structural (6(A)(i)),39609,29
2020,Arkansas,Poinsett,449,449,Structural (6(A)(i)),50138,16
2020,Arkansas,Prairie,449,449,Structural (6(A)(i)),44843,26
2020,Arkansas,Randolph,449,449,Structural (6(A)(i)),5569,6
2020,Arkansas,St Francis,449,449,Structural (6(A)(i)),24432,11
2020,Arkansas,Woodruff,449,449,Structural (6(A)(i)),22355,23
2020,Arkansas,Clay,464,464,Land Management (6(A)(ii)),190870,6
2020,Arkansas,Crittenden,464,464,Land Management (6(A)(ii)),230981,10
2020,Arkansas,Jackson,464,464,Land Management (6(A)(ii)),879448,38
2020,Arkansas,Jefferson,464,464,Land Management (6(A)(ii)),63112,6
2020,Arkansas,Lee,464,464,Land Management (6(A)(ii)),75153,9
2020,Arkansas,Lonoke,464,464,Land Management (6(A)(ii)),115501,5
2020,Arkansas,Mississippi,464,464,Land Management (6(A)(ii)),180935,7
2020,Arkansas,Perry,464,464,Land Management (6(A)(ii)),123562,10
2020,Arkansas,Prairie,464,464,Land Management (6(A)(ii)),181505,10
2020,Arkansas,Woodruff,464,464,Land Management (6(A)(ii)),323201,13
2020,Arkansas,Yell,466,466,Land Management (6(A)(ii)),34070,5
2020,Arkansas,Craighead,484,484,Land Management (6(A)(ii)),15782,4
2020,Arkansas,Polk,484,484,Land Management (6(A)(ii)),777,4
2020,Arkansas,Sharp,484,484,Land Management (6(A)(ii)),1836,16
2020,Arkansas,Washington,484,484,Land Management (6(A)(ii)),738,4
2020,Arkansas,Columbia,490,490,Forest management (6(A)(iv)),37557,5
2020,Arkansas,Hot Spring,490,490,Forest management (6(A)(iv)),12002,5
2020,Arkansas,Perry,490,490,Forest management (6(A)(iv)),48933,10
2020,Arkansas,Polk,490,490,Forest management (6(A)(iv)),63201,9
2020,Arkansas,Pope,490,490,Forest management (6(A)(iv)),33589,10
2020,Arkansas,Union,490,490,Forest management (6(A)(iv)),15225,5
2020,Arkansas,Van Buren,490,490,Forest management (6(A)(iv)),13956,4
2020,Arkansas,Yell,490,490,Forest management (6(A)(iv)),103913,19
2020,Arkansas,Conway,500,500,Land Management (6(A)(ii)),76960,4
2020,Arkansas,Perry,500,500,Land Management (6(A)(ii)),40819,4
2020,Arkansas,Carroll,512,512,Vegetative (6(A)(iii),18011,7
2020,Arkansas,Conway,512,512,Vegetative (6(A)(iii),33277,4
2020,Arkansas,Faulkner,512,512,Vegetative (6(A)(iii),78276,17
2020,Arkansas,Franklin,512,512,Vegetative (6(A)(iii),110828,12
2020,Arkansas,Fulton,512,512,Vegetative (6(A)(iii),38599,10
2020,Arkansas,Independence,512,512,Vegetative (6(A)(iii),49709,11
2020,Arkansas,Logan,512,512,Vegetative (6(A)(iii),13022,5
2020,Arkansas,Ouachita,512,512,Vegetative (6(A)(iii),28316,5
2020,Arkansas,Polk,512,512,Vegetative (6(A)(iii),15975,6
2020,Arkansas,Pope,512,512,Vegetative (6(A)(iii),53862,8
2020,Arkansas,Searcy,512,512,Vegetative (6(A)(iii),20986,6
2020,Arkansas,Sharp,512,512,Vegetative (6(A)(iii),25558,7
2020,Arkansas,Stone,512,512,Vegetative (6(A)(iii),12145,7
2020,Arkansas,Van Buren,512,512,Vegetative (6(A)(iii),17079,4
2020,Arkansas,Yell,512,512,Vegetative (6(A)(iii),38678,7
2020,Arkansas,Benton,516,516,Structural (6(A)(i)),26681,8
2020,Arkansas,Boone,516,516,Structural (6(A)(i)),32676,6
2020,Arkansas,Carroll,516,516,Structural (6(A)(i)),40317,26
2020,Arkansas,Cleburne,516,516,Structural (6(A)(i)),11038,11
2020,Arkansas,Conway,516,516,Structural (6(A)(i)),2276,5
2020,Arkansas,Faulkner,516,516,Structural (6(A)(i)),35353,11
2020,Arkansas,Fulton,516,516,Structural (6(A)(i)),5988,7
2020,Arkansas,Garland,516,516,Structural (6(A)(i)),6418,6
2020,Arkansas,Greene,516,516,Structural (6(A)(i)),11243,4
2020,Arkansas,Hempstead,516,516,Structural (6(A)(i)),26016,4
2020,Arkansas,Independence,516,516,Structural (6(A)(i)),31700,14
2020,Arkansas,Johnson,516,516,Structural (6(A)(i)),8163,4
2020,Arkansas,Little River,516,516,Structural (6(A)(i)),25573,4
2020,Arkansas,Madison,516,516,Structural (6(A)(i)),66385,31
2020,Arkansas,Montgomery,516,516,Structural (6(A)(i)),11063,8
2020,Arkansas,Perry,516,516,Structural (6(A)(i)),5216,4
2020,Arkansas,Polk,516,516,Structural (6(A)(i)),15699,12
2020,Arkansas,Pulaski,516,516,Structural (6(A)(i)),10227,5
2020,Arkansas,Sevier,516,516,Structural (6(A)(i)),9557,6
2020,Arkansas,Sharp,516,516,Structural (6(A)(i)),10732,6
2020,Arkansas,Van Buren,516,516,Structural (6(A)(i)),11354,10
2020,Arkansas,Washington,516,516,Structural (6(A)(i)),13422,7
